id;Tgl;Kab/Kota;Tingkat Harga;BMB;BMK;BPI;BPL;BNC;CMB;CMK;CRH;CRM;KBK;KTG;KLB;KLG;MTM;TMT;WRT;CHB
11163;22 Oktober 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;24000;17000;19000;0;10000;0;3000;0;5000;8000;0
11165;21 Oktober 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;24000;17000;19000;0;10000;0;3000;0;5000;8000;0
11335;26 Oktober 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;26000;17000;19000;0;10000;0;3000;0;4000;8000;0
11337;25 Oktober 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;26000;17000;19000;0;10000;0;3000;0;4000;8000;0
11371;27 Oktober 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;26000;17000;19000;0;10000;0;3000;0;4000;8000;0
11377;28 Oktober 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;26000;17000;19000;0;10000;0;3000;0;4000;8000;0
11448;29 Oktober 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;26000;17000;18000;0;10000;0;3000;0;4000;8000;0
11511;01 November 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;28000;18000;17000;0;10000;0;3000;0;4000;7000;0
11531;02 November 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;28000;18000;15000;0;8000;0;3000;0;4000;7000;0
11631;03 November 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;28000;18000;15000;0;8000;0;3000;0;4000;7000;0
11642;04 November 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;32000;14000;15000;0;8000;0;3000;0;4000;7000;0
11852;05 November 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;32000;14000;15000;0;8000;0;3000;0;4000;7000;0
11854;08 November 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;32000;14000;15000;0;8000;0;3000;0;4000;7000;0
11879;09 November 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;32000;14000;15000;0;8000;0;3000;0;4000;7000;0
11977;11 November 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;32000;14000;15000;0;8000;0;3000;0;4000;7000;0
11979;10 November 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;32000;14000;15000;0;8000;0;3000;0;4000;7000;0
12085;15 November 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;32000;14000;15000;0;8000;0;3000;0;4000;7000;0
12087;12 November 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;32000;14000;15000;0;8000;0;3000;0;4000;7000;0
12130;16 November 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;32000;14000;15000;0;8000;0;3000;0;4000;7000;0
12148;17 November 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;32000;14000;15000;0;8000;0;3000;0;3000;7000;0
12243;19 November 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;32000;14000;15000;0;8000;0;3000;0;3000;7000;0
12246;18 November 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;32000;14000;15000;0;8000;0;3000;0;3000;7000;0
12712;23 November 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;30000;20000;19000;0;8000;0;2500;0;2000;7000;0
12714;22 November 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;30000;20000;19000;0;8000;0;2500;0;2000;7000;0
12757;24 November 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;30000;20000;19000;0;8000;0;2500;0;2000;7000;0
12844;26 November 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;30000;20000;19000;0;8000;0;2500;0;2000;7000;0
12846;25 November 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;30000;20000;19000;0;8000;0;2500;0;2000;7000;0
12901;29 November 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;30000;23000;22000;0;8000;0;2500;0;2000;7000;0
12983;30 November 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;30000;28000;28000;0;8000;0;2500;0;2000;7000;0
13063;02 Desember 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;30000;28000;32000;0;8000;0;1500;0;2000;7000;0
13065;01 Desember 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;30000;28000;32000;0;8000;0;1500;0;2000;7000;0
13117;03 Desember 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;30000;28000;32000;0;8000;0;1500;0;2000;7000;0
13368;06 Desember 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;32000;35000;50000;0;8000;0;1500;0;2500;7000;0
13372;07 Desember 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;32000;35000;50000;0;8000;0;1500;0;2500;7000;0
13374;08 Desember 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;32000;35000;50000;0;8000;0;1500;0;2500;7000;0
13422;09 Desember 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;32000;35000;50000;0;8000;0;1500;0;2500;7000;0
13456;10 Desember 2021;Wonosobo;Harga Produsen;0;12000;0;13000;0;0;32000;35000;50000;0;8000;0;1500;0;2500;7000;0
13493;13 Desember 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;32000;35000;50000;0;8000;0;1500;0;2500;7000;0
13574;15 Desember 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;35000;35000;65000;0;8000;0;1000;0;3000;6000;0
13576;14 Desember 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;35000;35000;65000;0;8000;0;1000;0;3000;6000;0
13619;16 Desember 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;35000;35000;65000;0;8000;0;1000;0;3000;6000;0
13661;17 Desember 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;35000;35000;65000;0;8000;0;1000;0;3000;6000;0
13702;20 Desember 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;35000;35000;65000;0;8000;0;1000;0;3500;6000;0
13757;21 Desember 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;35000;35000;65000;0;8000;0;1000;0;4000;6000;0
13789;22 Desember 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;35000;35000;70000;0;8000;0;1000;0;5000;6000;0
13832;23 Desember 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;35000;35000;70000;0;8000;0;1000;0;5000;6000;0
13901;24 Desember 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;35000;35000;70000;0;8000;0;1000;0;5000;6000;0
13933;27 Desember 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;35000;38000;70000;0;9000;0;1000;0;5000;6000;0
13988;28 Desember 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;35000;38000;70000;0;9000;0;1000;0;5000;6000;0
14051;30 Desember 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;35000;38000;70000;0;9500;0;1000;0;5000;6000;0
14055;29 Desember 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;35000;38000;70000;0;9500;0;1000;0;5000;6000;0
14074;31 Desember 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;35000;38000;70000;0;9500;0;1000;0;5000;6000;0
14133;03 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;27000;35000;55000;0;9000;0;1500;0;5000;6000;0
14179;04 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;27000;35000;55000;0;9000;0;1500;0;5000;6000;0
14260;05 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;25000;35000;55000;0;9000;0;1500;0;5000;6000;0
14450;10 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;15000;30000;30000;0;9000;0;1500;0;5000;6000;0
14452;06 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;20000;35000;50000;0;9000;0;1500;0;5000;6000;0
14454;07 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;20000;35000;50000;0;9000;0;1500;0;5000;6000;0
14489;11 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;15000;35000;30000;0;9000;0;1500;0;5000;6000;0
14510;12 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;15000;35000;30000;0;9000;0;1500;0;5000;6000;0
14554;13 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;15000;35000;30000;0;9000;0;1500;0;5000;6000;0
14578;14 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;15000;35000;30000;0;9000;0;1500;0;5000;6000;0
14745;18 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;18000;35000;30000;0;9000;0;1500;0;10000;6000;0
14749;17 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;18000;35000;30000;0;9000;0;1500;0;10000;6000;0
14825;20 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;18000;35000;30000;0;9000;0;1500;0;10000;6000;0
14827;19 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;18000;35000;30000;0;9000;0;1500;0;10000;6000;0
14951;24 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;20000;32000;17000;0;9000;0;1500;0;10000;6000;0
14953;21 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;18000;35000;30000;0;9000;0;1500;0;10000;6000;0
15013;25 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;20000;32000;17000;0;9000;0;1500;0;10000;6000;0
15069;26 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;20000;32000;15000;0;9000;0;1500;0;11000;6000;0
15108;27 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;20000;32000;15000;0;9000;0;1500;0;11000;6000;0
15133;28 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;20000;28000;17000;0;9000;0;1500;0;11000;6000;0
15218;31 Januari 2022;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;20000;28000;17000;0;9000;0;1500;0;11000;6000;0
15340;02 Februari 2022;Wonosobo;Harga Produsen;0;16000;0;15000;0;0;20000;22000;17000;0;9000;0;1500;0;11000;6000;0
15389;03 Februari 2022;Wonosobo;Harga Produsen;0;16000;0;15000;0;0;20000;22000;17000;0;9000;0;1500;0;11000;6000;0
15414;04 Februari 2022;Wonosobo;Harga Produsen;0;16000;0;15000;0;0;20000;22000;16000;0;9000;0;1500;0;11000;6000;0
15513;07 Februari 2022;Wonosobo;Harga Produsen;0;16000;0;15000;0;0;20000;22000;16000;0;9000;0;1500;0;11000;6000;0
15560;08 Februari 2022;Wonosobo;Harga Produsen;0;16000;0;15000;0;0;25000;22000;25000;0;9000;0;1500;0;11000;6000;0
15592;09 Februari 2022;Wonosobo;Harga Produsen;0;16000;0;15000;0;0;25000;22000;25000;0;9000;0;1500;0;11000;6000;0
15690;10 Februari 2022;Wonosobo;Harga Produsen;0;16000;0;15000;0;0;25000;22000;25000;0;9000;0;1500;0;11000;6000;0
15735;11 Februari 2022;Wonosobo;Harga Produsen;0;16000;0;15000;0;0;25000;22000;25000;0;9000;0;1500;0;11000;6000;0
15872;14 Februari 2022;Wonosobo;Harga Produsen;0;16000;0;15000;0;0;30000;22000;25000;0;9000;0;1500;0;11000;6000;0
15929;15 Februari 2022;Wonosobo;Harga Produsen;0;16000;0;15000;0;0;30000;17000;25000;0;9000;0;1500;0;11000;6000;0
16034;16 Februari 2022;Wonosobo;Harga Produsen;0;16000;0;15000;0;0;30000;17000;26000;0;9000;0;1500;0;11000;6000;0
16068;17 Februari 2022;Wonosobo;Harga Produsen;0;16000;0;15000;0;0;30000;17000;26000;0;9000;0;1500;0;11000;6000;0
16103;18 Februari 2022;Wonosobo;Harga Produsen;0;16000;0;15000;0;0;30000;17000;26000;0;10000;0;1500;0;11000;6000;0
16241;22 Februari 2022;Wonosobo;Harga Produsen;0;16000;0;15000;0;0;30000;17000;26000;0;10000;0;1500;0;11000;6000;0
16245;21 Februari 2022;Wonosobo;Harga Produsen;0;16000;0;15000;0;0;30000;17000;26000;0;10000;0;1500;0;11000;6000;0
16300;23 Februari 2022;Wonosobo;Harga Produsen;0;16000;0;15000;0;0;30000;17000;26000;0;10000;0;1500;0;11000;6000;0
16355;24 Februari 2022;Wonosobo;Harga Produsen;0;16000;0;15000;0;0;30000;17000;26000;0;10000;0;1500;0;11000;2000;0
16418;25 Februari 2022;Wonosobo;Harga Produsen;0;16000;0;15000;0;0;30000;17000;30000;0;10000;0;1500;0;11000;2000;0
16518;01 Maret 2022;Wonosobo;Harga Produsen;0;16000;0;17000;0;0;35000;17000;37000;0;10000;0;1500;0;7000;2000;0
16600;04 Maret 2022;Wonosobo;Harga Produsen;0;16000;0;17000;0;0;35000;17000;37000;0;10000;0;1500;0;7000;2000;0
16606;02 Maret 2022;Wonosobo;Harga Produsen;0;16000;0;17000;0;0;35000;17000;37000;0;10000;0;1500;0;7000;2000;0
16836;09 Maret 2022;Wonosobo;Harga Produsen;0;16000;0;17000;0;0;45000;26000;55000;0;10000;0;1500;0;5000;2000;0
16838;07 Maret 2022;Wonosobo;Harga Produsen;0;16000;0;17000;0;0;45000;26000;55000;0;10000;0;1500;0;5000;2000;0
16840;08 Maret 2022;Wonosobo;Harga Produsen;0;16000;0;17000;0;0;45000;26000;55000;0;10000;0;1500;0;5000;2000;0
16913;10 Maret 2022;Wonosobo;Harga Produsen;0;16000;0;17000;0;0;45000;26000;40000;0;10000;0;1500;0;5000;2000;0
17003;11 Maret 2022;Wonosobo;Harga Produsen;0;16000;0;17000;0;0;45000;26000;40000;0;10000;0;1500;0;5000;2000;0
17070;14 Maret 2022;Wonosobo;Harga Produsen;0;16000;0;17000;0;0;45000;26000;35000;0;10000;0;1500;0;5000;2000;0
17171;15 Maret 2022;Wonosobo;Harga Produsen;0;16000;0;17000;0;0;40000;26000;40000;0;10000;0;1500;0;5000;2000;0
17211;16 Maret 2022;Wonosobo;Harga Produsen;0;16000;0;17000;0;0;40000;26000;40000;0;10000;0;1500;0;5000;2000;0
17285;17 Maret 2022;Wonosobo;Harga Produsen;0;16000;0;17000;0;0;40000;26000;40000;0;10000;0;1500;0;5000;2000;0
17585;21 Maret 2022;Wonosobo;Harga Produsen;0;16000;0;18000;0;0;33000;22000;33000;0;10000;0;1500;0;5000;2000;0
17587;18 Maret 2022;Wonosobo;Harga Produsen;0;16000;0;17000;0;0;40000;26000;40000;0;10000;0;1500;0;5000;2000;0
17648;22 Maret 2022;Wonosobo;Harga Produsen;0;16000;0;18000;0;0;33000;22000;33000;0;10000;0;1500;0;5000;2000;0
17738;23 Maret 2022;Wonosobo;Harga Produsen;0;16000;0;18000;0;0;33000;22000;33000;0;10000;0;1500;0;5000;2000;0
17976;24 Maret 2022;Wonosobo;Harga Produsen;0;16000;0;18000;0;0;31000;23000;33000;0;10000;0;1500;0;5000;2000;0
18002;25 Maret 2022;Wonosobo;Harga Produsen;0;15000;0;18000;0;0;28000;23000;33000;0;10000;0;1500;0;5000;2000;0
18127;28 Maret 2022;Wonosobo;Harga Produsen;0;15000;0;18000;0;0;28000;23000;33000;0;10000;0;1500;0;3000;2000;0
18188;29 Maret 2022;Wonosobo;Harga Produsen;0;15000;0;18000;0;0;24000;23000;26000;0;10000;0;1500;0;2000;2000;0
18268;30 Maret 2022;Wonosobo;Harga Produsen;0;15000;0;18000;0;0;24000;23000;26000;0;10000;0;2000;0;2000;2000;0
18322;31 Maret 2022;Wonosobo;Harga Produsen;0;15000;0;18000;0;0;24000;23000;26000;0;9500;0;2000;0;2000;2000;0
18379;01 April 2022;Wonosobo;Harga Produsen;0;15000;0;18000;0;0;28000;24000;28000;0;10000;0;2500;0;2500;2500;0
18467;04 April 2022;Wonosobo;Harga Produsen;0;15000;0;18000;0;0;26000;23000;32000;0;9500;0;2000;0;2000;2000;0
18569;05 April 2022;Wonosobo;Harga Produsen;0;15000;0;18000;0;0;26000;23000;32000;0;9500;0;2000;0;2000;2000;0
18628;06 April 2022;Wonosobo;Harga Produsen;0;15000;0;18000;0;0;26000;23000;32000;0;9500;0;2000;0;2000;2000;0
18689;07 April 2022;Wonosobo;Harga Produsen;0;15000;0;18000;0;0;32000;24000;32000;0;10000;0;2500;0;3000;2000;0
18789;08 April 2022;Wonosobo;Harga Produsen;0;15000;0;18000;0;0;32000;24000;32000;0;10000;0;2500;0;3000;2000;0
